AL,,Tirana,4,258764,512795,scripts.scp,S512795/,,0,,,0,,0,28800,0,iPass Inc.||5500|1|,0,,,,,,0,2,MODEM,1171517,0x4,,,,,,
KH,,Phnom Penh,23,723 563,104425,scripts.scp,S104425/,,0,,,0,,0,28800,0,iPass Inc.||324|1|,0,0,,,,,0,3,MODEM,486745,0x4,,,,,,
KR,,Pusan,51,462 5408,104485,scripts.scp,S104485/,,0,,,0,,0,28800,0,iPass Inc.||326|1|,0,0,,,,,0,2,MODEM,1951965,0x4,,,,,,
KR,,Seoul,2,775 6647,104486,scripts.scp,S104486/,,0,,,0,,0,28800,0,iPass Inc.||326|1|,0,0,,,,,0,6,MODEM,1951965,0x4,,,,,,
KW,,Kuwait,,2402130,526955,scripts.scp,S526955/,,0,,,0,,0,28800,0,iPass Inc.||327|1|,0,,,,,,0,1,MODEM,489471,0x4,,,,,,
KZ,,Almaty,3272,503545,104483,scripts.scp,S104483/,,0,,,0,,0,28800,0,iPass Inc.||328|1|,0,0,,,,,0,1,MODEM,492197,0x4,,,,,,
LB,,Beirut,1,655 955,102386,scripts.scp,S102386/,,0,,,0,,0,28800,0,iPass Inc.||330|1|,0,0,,,1/868545,,0,1,MODEM,494923,0x4,,,,,,
LK,,Colombo,11,2343 731,104521,scripts.scp,S104521/,,0,,,0,,0,28800,0,iPass Inc.||331|1|,0,0,,,,,0,5,MODEM,497649,0x4,,,,,,
LT,,Kaunas,37,311 340,200536,scripts.scp,S200536/,,0,,,0,,0,28800,0,iPass Inc.||333|1|,0,0,,,,,0,1,MODEM,1954691,0x4,,,,,,
LT,,Vilnius,5,273 4115,108877,scripts.scp,S108877/,,0,,,0,,0,28800,0,iPass Inc.||333|1|,0,0,,,,,0,4,MODEM,1954691,0x4,,,,,,
LV,,Riga,,724 2457,102385,scripts.scp,S102385/,,0,,,0,,0,28800,0,iPass Inc.||335|1|,0,0,,,728366,,0,1,MODEM,503101,0x4,,,,,,
MD,,Kishinev,2,529 990,102410,scripts.scp,S102410/,,0,,,0,,0,28800,0,iPass Inc.||338|1|,0,0,,,2/525139,,0,1,MODEM,508553,0x4,,,,,,
MG,,Antananarivo,,226 3223,526947,scripts.scp,S526947/,,0,,,0,,0,28800,0,iPass Inc.||339|1|,0,,,,,,0,2,MODEM,1957417,0x4,,,,,,
MK,,Skopje,2,313 4244,104489,scripts.scp,S104489/,,0,,,0,,0,28800,0,iPass Inc.||340|1|,0,0,,,,,0,1,MODEM,511279,0x4,,,,,,
ML,,Bamako,,2225363,102401,scripts.scp,S102401/,,0,,,0,,0,28800,0,iPass Inc.||341|1|,0,0,,,224715,,0,1,MODEM,1288959,0x4,,,,,,
MN,,Ulaanbaatar,11,310 990,102411,scripts.scp,S102411/,,0,,,0,,0,28800,0,iPass Inc.||343|1|,0,0,,,1/311851,,0,2,MODEM,516731,0x4,,,,,,
MP,,Saipan,670,235 4137,104499,scripts.scp,S104499/,,0,,,0,,0,28800,0,iPass Inc.||345|1|,0,0,,,,,0,1,MODEM,519457,0x4,,,,,,
MQ,,Fort de France,596,421111,102403,scripts.scp,S102403/,,0,,,0,,0,28800,0,iPass Inc.||346|1|,0,0,,,421789,,0,1,MODEM,1291685,0x4,,,,,,
MR,,Nouakchott,,525 4108,102404,scripts.scp,S102404/,,0,,,0,,0,28800,0,iPass Inc.||347|1|,0,0,,,2/56224,,0,1,MODEM,522183,0x4,,,,,,
MT,,Valetta,,2124 1005,102402,scripts.scp,S102402/,,0,,,0,,0,28800,0,iPass Inc.||348|1|,0,0,,,677058,,0,2,MODEM,524909,0x4,,,,,,
MU,,Port Louis,,203 2400,102405,scripts.scp,S102405/,,0,,,0,,0,28800,0,iPass Inc.||349|1|,0,0,,,,,0,2,MODEM,1962869,0x4,,,,,,
MX,,Cancun,998,8841212,102406,scripts.scp,S102406/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,420/2811 14,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Chihuahua,614,430 0871,512838,scripts.scp,S512838/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,,,,,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Guadalajara,33,3827 0590,102407,scripts.scp,S102407/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,420/2811 14,,0,5,MODEM,3467116,0x4,,,,,,
MX,,Hermosillo,662,218 5226,108864,scripts.scp,S108864/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Mazatlan,669,913 5033,106957,scripts.scp,S106957/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Merida,999,920 4445,512839,scripts.scp,S512839/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,,,,,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Monterrey,81,8340 3724,102409,scripts.scp,S102409/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,420/2811 14,,0,5,MODEM,3467116,0x4,,,,,,
MX,,Puebla,222,237 8368,106958,scripts.scp,S106958/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,4,MODEM,3467116,0x4,,,,,,
MX,,Puerto Vallarta,322,224 4867,113535,scripts.scp,S113535/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,3,MODEM,3467116,0x4,,,,,,
MX,,Queretaro,442,215 0255,108865,scripts.scp,S108865/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,4,MODEM,3467116,0x4,,,,,,
MX,,San Jose,624,142 3285,108866,scripts.scp,S108866/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,0,,,,,0,1,MODEM,3467116,0x4,,,,,,
MX,,Veracruz,229,935 7606,512841,scripts.scp,S512841/,,0,,,0,,0,28800,0,iPass Inc.||352|1|,0,,,,,,0,3,MODEM,3467116,0x4,,,,,,
MY,,Johor Bahru,7,222 9849,104492,scripts.scp,S104492/,,0,,,0,,0,28800,0,iPass Inc.||353|1|,0,0,,,,,0,6,MODEM,530361,0x4,,,,,,
MY,,Kota Kinabalu,88,25 6079,106955,scripts.scp,S106955/,,0,,,0,,0,28800,0,iPass Inc.||353|1|,0,0,,,,,0,2,MODEM,530361,0x4,,,,,,
MY,,Kuantan,9,573 3873,503802,scripts.scp,S503802/,,0,,,0,,0,28800,0,iPass Inc.||353|1|,0,0,,,,,0,3,MODEM,530361,0x4,,,,,,
MY,,Kuching,82,23 0757,102399,scripts.scp,S102399/,,0,,,0,,0,28800,0,iPass Inc.||353|1|,0,0,,,3/6368001,,0,1,MODEM,530361,0x4,,,,,,
MY,,Penang,4,264 5188,102400,scripts.scp,S102400/,,0,,,0,,0,28800,0,iPass Inc.||353|1|,0,0,,,3/6368001,,0,7,MODEM,530361,0x4,,,,,,
MZ,,Maputo,1,309345,546149,scripts.scp,S546149/,,0,,,0,,0,28800,0,iPass Inc.||354|1|,0,,,,,,0,1,MODEM,1965595,0x4,,,,,,
NA,,Windhoek,61,250800,102416,scripts.scp,S102416/,,0,,,0,,0,28800,0,iPass Inc.||355|1|,0,0,,,61/230218,,0,1,MODEM,533087,0x4,,,,,,
NE,,Niamey,,732780,102428,scripts.scp,S102428/,,0,,,0,,0,28800,0,iPass Inc.||357|1|,0,0,,,735043,,0,1,MODEM,535813,0x4,,,,,,
NG,,Kano,64,64 8183,104498,scripts.scp,S104498/,,0,,,0,,0,28800,0,iPass Inc.||358|1|,0,0,,,,,0,1,MODEM,538539,0x4,,,,,,
NG,,Lagos,1,264 7778,102430,scripts.scp,S102430/,,0,,,0,,0,28800,0,iPass Inc.||358|1|,0,0,,,12/637176,,0,3,MODEM,538539,0x4,,,,,,
NG,,Port Harcourt,84,23 6492,200537,scripts.scp,S200537/,,0,,,0,,0,28800,0,iPass Inc.||358|1|,0,0,,,,,0,1,MODEM,538539,0x4,,,,,,
NI,,Managua,2,669786,102427,scripts.scp,S102427/,,0,,,0,,0,28800,0,iPass Inc.||359|1|,0,0,,,2/661713,,0,2,MODEM,2489782,0x4,,,,,,
NZ,,Hamilton,7,839 7901,102425,scripts.scp,S102425/,,0,,,0,,0,28800,0,iPass Inc.||363|1|,0,0,,,9/379 6066,,0,3,MODEM,543991,0x4,,,,,,
NZ,,Wellington,4,499 8312,102426,scripts.scp,S102426/,,0,,,0,,0,28800,0,iPass Inc.||363|1|,0,0,,,9/379 6066,,0,3,MODEM,543991,0x4,,,,,,
PA,,Panama City,,2631611,102437,scripts.scp,S102437/,,0,,,0,,0,28800,0,iPass Inc.||365|1|,0,0,,,2697944,,0,5,MODEM,549443,0x4,,,,,,
PE,,Arequipa,54,259565,512848,scripts.scp,S512848/,,0,,,0,,0,28800,0,iPass Inc.||366|1|,0,,,,,,0,1,MODEM,1299863,0x4,,,,,,
PE,,Lima,1,4211560,102440,scripts.scp,S102440/,,0,,,0,,0,28800,0,iPass Inc.||366|1|,0,0,,,1/211550,,0,3,MODEM,1299863,0x4,,,,,,
PH,,Manila,2,843 4977,102443,scripts.scp,S102443/,,0,,,0,,0,28800,0,iPass Inc.||369|1|,0,0,,,2/8437976,,0,15,MODEM,554895,0x4,,,,,,
PK,,Islamabad,51,2828898,512846,scripts.scp,S512846/,,0,,,0,,0,28800,0,iPass Inc.||370|1|,0,,,,,,0,2,MODEM,1302589,0x4,,,,,,
PK,,Peshawar,91,285343,517484,scripts.scp,S517484/,,0,,,0,,0,28800,0,iPass Inc.||370|1|,0,,,,,,0,2,MODEM,1302589,0x4,,,,,,
PL,,Katowice,32,2518481,108867,scripts.scp,S108867/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,0,,,,,0,3,MODEM,1973773,0x4,,,,,,
PL,,Krakow,12,4312222,526922,scripts.scp,S526922/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,,,,,,0,2,MODEM,1973773,0x4,,,,,,
PL,,Poznan,61,8553409,102454,scripts.scp,S102454/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,0,,,22/650 4700,,0,1,MODEM,1973773,0x4,,,,,,
PL,,Warsaw,22,5292090,526923,scripts.scp,S526923/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,,,,,,0,3,MODEM,1973773,0x4,,,,,,
PL,,Warsaw,22,5754900,512851,scripts.scp,S512851/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,,,,,,0,4,MODEM,1973773,0x4,,,,,,
PL,,Wroclaw,71,3419351,512853,scripts.scp,S512853/,,0,,,0,,0,28800,0,iPass Inc.||371|1|,0,,,,,,0,1,MODEM,1973773,0x4,,,,,,
PT,,Faro,,289 817 034,226546,scripts.scp,S226546/,,0,,,0,,0,28800,0,iPass Inc.||373|1|,,0,,,,,0,2,MODEM,560347,0x4,,,,,,
PT,,Funchal,,291 223 398,226547,scripts.scp,S226547/,,0,,,0,,0,28800,0,iPass Inc.||373|1|,,0,,,,,0,3,MODEM,560347,0x4,,,,,,
PY,,Asuncion,21,450169,104504,scripts.scp,S104504/,,0,,,0,,0,28800,0,iPass Inc.||374|1|,0,0,,,,,0,1,MODEM,1976499,0x4,,,,,,
RE,,St. Denis,,262 280 216,514619,scripts.scp,S514619/,,0,,,0,,0,28800,0,iPass Inc.||376|1|,0,,,,,,0,1,MODEM,563073,0x4,,,,,,
RO,,Bacau,234,510 733,200538,scripts.scp,S200538/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,0,,,,,0,3,MODEM,565799,0x4,,,,,,
RO,,Brasov,268,472 102,526919,scripts.scp,S526919/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,,,,,,0,3,MODEM,565799,0x4,,,,,,
RO,,Bucharest,21,303 8123,201586,scripts.scp,S201586/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,0,,,1/222 3638,,0,2,MODEM,565799,0x4,,,,,,
RO,,Cluj Napoca,264,591 894,564464,scripts.scp,S564464/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,,,,,,0,1,MODEM,565799,0x4,,,,,,
RO,,Constanta,241,691 502,108869,scripts.scp,S108869/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,0,,,,,0,3,MODEM,565799,0x4,,,,,,
RO,,Timisoara,256,221 002,106944,scripts.scp,S106944/,,0,,,0,,0,28800,0,iPass Inc.||377|1|,0,0,,,,,0,3,MODEM,565799,0x4,,,,,,
RU,,Irkutsk,3952,211077,563319,scripts.scp,S563319/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Khabarovsk,4212,78 3304,509678,scripts.scp,S509678/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Krasnodar,861,253 7654,591684,scripts.scp,S591684/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,0,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Moscow,095,258 6790,526915,scripts.scp,S526915/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,8,MODEM,2563496,0x4,,,,,,
RU,,Nizhniy Novgorod,8312,759 588,557346,scripts.scp,S557346/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Novosibirsk,3832,27 7039,562685,scripts.scp,S562685/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Samara,8462,696 092,591644,scripts.scp,S591644/,,0,,,0,,0,9600,0,iPass Inc.||378|1|,0,0,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,St. Petersburg,812,3321199,551265,scripts.scp,S551265/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,2,MODEM,2563496,0x4,,,,,,
RU,,Tyumen,3452,46 3922,583923,scripts.scp,S583923/,,0,,,0,,0,28800,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Vladivostok,4232,49 1090,526914,scripts.scp,,,0,,,0,,0,28800,1,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x5,,,,,,
RU,,Voronezh,0732,644 976,587949,scripts.scp,S587949/,,0,,,0,,0,9600,0,iPass Inc.||378|1|,0,0,,,,,0,1,MODEM,2563496,0x4,,,,,,
RU,,Yuzhno Sakhalinsk,4242,78 8997,562264,scripts.scp,S562264/,,0,,,0,,0,9600,0,iPass Inc.||378|1|,0,,,,,,0,1,MODEM,2563496,0x4,,,,,,
RW,,Kigali,,578781,106950,scripts.scp,S106950/,,0,,,0,,0,28800,0,iPass Inc.||379|1|,0,0,,,,,0,1,MODEM,568525,0x4,,,,,,
SI,,Koper,5,6392115,526912,scripts.scp,S526912/,,0,,,0,,0,9600,0,iPass Inc.||386|1|,0,,,,,,0,1,MODEM,579429,0x4,,,,,,
SI,,Ljubljana,1,437 8120,102502,scripts.scp,S102502/,,0,,,0,,0,28800,0,iPass Inc.||386|1|,0,0,,,61/133 6335,,0,1,MODEM,579429,0x4,,,,,,
SI,,Maribor,2,332 7380,102503,scripts.scp,S102503/,,0,,,0,,0,28800,0,iPass Inc.||386|1|,0,0,,,61/133 6335,,0,1,MODEM,579429,0x4,,,,,,
SI,,Nova Gorica,5,300 2080,102504,scripts.scp,S102504/,,0,,,0,,0,9600,0,iPass Inc.||386|1|,0,0,,,61/133 6335,,0,1,MODEM,579429,0x4,,,,,,
SK,,Bratislava,2,5556 5773,104518,scripts.scp,S104518/,,0,,,0,,0,28800,0,iPass Inc.||387|1|,0,0,,,,,0,1,MODEM,1981951,0x4,,,,,,
SK,,Kosice,55,623 0440,104519,scripts.scp,S104519/,,0,,,0,,0,28800,0,iPass Inc.||387|1|,0,0,,,,,0,1,MODEM,1981951,0x4,,,,,,
SK,,Zilina,41,564 3306,526911,scripts.scp,S526911/,,0,,,0,,0,9600,0,iPass Inc.||387|1|,0,,,,,,0,1,MODEM,1981951,0x4,,,,,,
SL,,Freetown,22,228850,102497,scripts.scp,S102497/,,0,,,0,,0,28800,0,iPass Inc.||388|1|,0,0,,,22/226066,,0,1,MODEM,582155,0x4,,,,,,
SL,,Freetown,22,293520,517486,scripts.scp,S517486/,,0,,,0,,0,28800,0,iPass Inc.||388|1|,0,,,,,,0,2,MODEM,582155,0x4,,,,,,
SV,,San Salvador,,260 3434,200526,scripts.scp,S200526/,,0,,,0,,0,28800,0,iPass Inc.||392|1|,0,0,,,,,0,1,MODEM,587607,0x4,,,,,,
TG,,Lome,,2211494,102543,scripts.scp,S102543/,,0,,,0,,0,28800,0,iPass Inc.||395|1|,0,0,,,210335,,0,1,MODEM,904131,0x4,,,,,,
TR,,Ankara,312,468 8042,102548,scripts.scp,S102548/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,312/468 8041,,0,4,MODEM,1316219,0x4,,,,,,
TR,,Antalya,,2423303540,526924,scripts.scp,S526924/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,,,,,,0,4,MODEM,1316219,0x4,,,,,,
TR,,Bodrum,252,313 9204,200545,scripts.scp,S200545/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,2,MODEM,1316219,0x4,,,,,,
TR,,Bursa,224,224 5830,200546,scripts.scp,S200546/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,4,MODEM,1316219,0x4,,,,,,
TR,,Ercan,392,228 6412,517488,scripts.scp,S517488/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,,,,,,0,1,MODEM,1316219,0x4,,,,,,
TR,,Gaziantep,342,230 1529,200547,scripts.scp,S200547/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,4,MODEM,1316219,0x4,,,,,,
TR,,Istanbul,212,234 6100,113555,scripts.scp,S113555/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,12,MODEM,1316219,0x4,,,,,,
TR,,Izmir,232,446 2034,102550,scripts.scp,S102550/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,232/4258929,,0,4,MODEM,1316219,0x4,,,,,,
TR,,Kusadasi,256,613 3748,200548,scripts.scp,S200548/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,2,MODEM,1316219,0x4,,,,,,
TR,,Mersin,324,337 3670,200549,scripts.scp,S200549/,,0,,,0,,0,28800,0,iPass Inc.||400|1|,0,0,,,,,0,1,MODEM,1316219,0x4,,,,,,
TW,,Taichung,4,2305 4257,104524,scripts.scp,S104524/,,0,,,0,,0,28800,0,iPass Inc.||402|1|,0,0,,,,,0,2,MODEM,2230647,0x4,,,,,,
TZ,,Arusha,27,2544121,517487,scripts.scp,S517487/,,0,,,0,,0,28800,0,iPass Inc.||403|1|,0,,,,,,0,3,MODEM,906857,0x4,,,,,,
TZ,,Dar es Salaam,22,2120072,514620,scripts.scp,S514620/,,0,,,0,,0,28800,0,iPass Inc.||403|1|,0,,,,,,0,1,MODEM,906857,0x4,,,,,,
UA,,Dnepropetrovsk,562,34 1364,505385,scripts.scp,S505385/,,0,,,0,,0,28800,0,iPass Inc.||404|1|,0,0,,,,,0,1,MODEM,1987403,0x4,,,,,,
UA,,Donetsk,62,3853766,546152,scripts.scp,S546152/,,0,,,0,,0,9600,0,iPass Inc.||404|1|,0,,,,,,0,1,MODEM,1987403,0x4,,,,,,
UA,,Kiev,44,2303849,526897,scripts.scp,S526897/,,0,,,0,,0,28800,0,iPass Inc.||404|1|,0,,,,,,0,1,MODEM,1987403,0x4,,,,,,
UA,,Lvov,322,952828,526899,scripts.scp,S526899/,,0,,,0,,0,9600,0,iPass Inc.||404|1|,0,,,,,,0,1,MODEM,1987403,0x4,,,,,,
UA,,Odessa,48,715 0255,534619,scripts.scp,S534619/,,0,,,0,,0,28800,0,iPass Inc.||404|1|,0,,,,,,0,1,MODEM,1987403,0x4,,,,,,
UG,,Kampala,41,343775,102552,scripts.scp,S102552/,,0,,,0,,0,28800,0,iPass Inc.||405|1|,0,0,,,41/242948,,0,2,MODEM,2492508,0x4,,,,,,
UZ,,Tashkent,71,132 1700,521558,scripts.scp,S521558/,,0,,,0,,0,28800,0,iPass Inc.||409|1|,0,,,,,,0,1,MODEM,606703,0x4,,,,,,
VE,,Barquisimeto,251,254 9322,505401,scripts.scp,S505401/,,0,,,0,,0,28800,0,iPass Inc.||410|1|,0,0,,,,,0,3,MODEM,2001033,0x4,,,,,,
VE,,Caracas,212,2374633,102592,scripts.scp,S102592/,,0,,,0,,0,28800,0,iPass Inc.||410|1|,0,0,,,2/2379222,,0,5,MODEM,2001033,0x4,,,,,,
VE,,Maracaibo,261,792 8711,108810,scripts.scp,S108810/,,0,,,0,,0,28800,0,iPass Inc.||410|1|,0,0,,,,,0,3,MODEM,2001033,0x4,,,,,,
VE,,Porlamar,295,262 4311,505398,scripts.scp,S505398/,,0,,,0,,0,9600,0,iPass Inc.||410|1|,0,0,,,,,0,3,MODEM,2001033,0x4,,,,,,
VE,,Puerto La Cruz,281,267 0133,505399,scripts.scp,S505399/,,0,,,0,,0,28800,0,iPass Inc.||410|1|,0,0,,,,,0,2,MODEM,2001033,0x4,,,,,,
VE,,Puerto Ordaz,281,267 0133,514621,scripts.scp,S514621/,,0,,,0,,0,28800,0,iPass Inc.||410|1|,0,,,,,,0,3,MODEM,2001033,0x4,,,,,,
ZA,,Cape Town,21,683 6666,555264,scripts.scp,S555264/,,0,,,0,,0,28800,0,iPass Inc.||416|1|,0,,,,,,0,3,MODEM,1992855,0x4,,,,,,
ZA,,Durban,31,307 2203,102506,scripts.scp,S102506/,,0,,,0,,0,28800,0,iPass Inc.||416|1|,0,0,,,31/3075878,,0,2,MODEM,1992855,0x4,,,,,,
ZA,,Johannesburg,11,974 8997,511398,scripts.scp,S511398/,,0,,,0,,0,28800,0,iPass Inc.||416|1|,0,,,,,,0,3,MODEM,1992855,0x4,,,,,,
ZA,,Johannesburg,11,803 0182,591656,scripts.scp,S591656/,,0,,,0,,0,28800,0,iPass Inc.||416|1|,0,,,,,,0,4,MODEM,1992855,0x4,,,,,,
ZM,,Lusaka,1,228 357,102598,scripts.scp,S102598/,,0,,,0,,0,28800,0,iPass Inc.||417|1|,0,0,,,1/224679,,0,1,MODEM,1324397,0x4,,,,,,
ZM,,Ndola,2,620 950,104537,scripts.scp,S104537/,,0,,,0,,0,28800,0,iPass Inc.||417|1|,0,0,,,,,0,1,MODEM,1324397,0x4,,,,,,
ZW,,Bulawayo,9,883 099,534722,scripts.scp,S534722/,,0,,,0,,0,28800,0,iPass Inc.||418|1|,0,,,,,,0,3,MODEM,3357883,0x4,,,,,,
